id,thread_id,answer_id,body,score,creation_date,owner_id,owner_reputation,is_accepted
46,31,79274501,"<p>You can use the UnboundID LDAP SDK.</p>
<p>UnboundID: &quot;<a href=""https://ldap.com/unboundid-ldap-sdk-for-java/"" rel=""nofollow noreferrer"">UnboundID Website</a>&quot;</p>
<p>This would then allow you to authenticate the Credentials against the Domain Controller.</p>
<pre><code>private static final String DC_ADDRESS = &quot;xx.xxx.xxx.xxx&quot;;

public static Boolean authenticate(String bindDN, String password) {
    String searchFilter = &quot;(sAMAccountName=&quot; + username +&quot;)&quot;;

    final SSLUtil sslUtil = new SSLUtil(new TrustAllTrustManager());

    try {
        SSLSocketFactory sslSocketFactory = sslUtil.createSSLSocketFactory();
        JavaToLDAPSocketFactory ldapSocketFactory =
                new JavaToLDAPSocketFactory(sslSocketFactory);
        LDAPConnection c = new LDAPConnection(ldapSocketFactory, DC_ADDRESS, 636);

        BindResult bindResult = c.bind(bindDM, password);

        if (c.isConnected()) {
            c.close();
        }

        if(bindResult.getResultCode() != ResultCode.SUCCESS) {
            Log.w(TAG, &quot;Authentication failed&quot;);
            return false;
        }

        return true;
    } catch(LDAPException e) {
        LogUtil.w(TAG, &quot;Authentication failed: &quot; + e.getMessage());
        LogUtil.e(TAG, &quot;StackTrace: &quot; + Arrays.toString(e.getStackTrace()));
        return e.toLDAPResult().getResultCode();
    } catch(Exception e) {
        LogUtil.e(TAG, &quot;Exception caught while authenticating: &quot; + e.getMessage());
        LogUtil.e(TAG, &quot;StackTrace: &quot; + Arrays.toString(e.getStackTrace()));
    }
    return false;
}
</code></pre>
",1,2024-12-12 09:27:53.000000 +00:00,20561885,556,1
47,32,79274484,"<p>Wow this question is quite old and none of the answers are marked. So I'll try to explain the problem and to provide another solution.</p>
<p>The problem with OSGi classpaths is, that every bundle has it's own private classloader. That bundle classloader must have the template resources on the classpath and the Velocity classes. If the Velocity classes are provided by another bundle, Velocity's ClasspathResourceLoader will not find the template resources because they are not on that bundle's classpath.</p>
<p>So either you have to</p>
<ol>
<li>ensure that the Velocity's ClasspathResourceLoader is located in the very same classpath as the templates (mentioned by @centic) or</li>
<li>implement and configure a custom ResourceLoader that is able to find the resources (mentioned by @gary-stand-with-ukraine).</li>
</ol>
<p>For the latter option I would choose another approach and would specialize ClasspathResourceLoader to be configured with the explicit class loader instance which is aware of the resources.</p>
",0,2024-12-12 09:23:35.000000 +00:00,632361,454,0
48,32,30935396,"<p>After 2 days I and a colleague have found the solution   Velocity Engine have for default:   file.resource.loader.class=org.apache.velocity.runtime.resource.loader.FileResourceLoader</p>

<p>Created own class Resource loader like that</p>

<pre><code>public static final class PdfResourceLoader extends ResourceLoader

@Override
public void init(ExtendedProperties configuration)
{
}

@Override
public InputStream getResourceStream(String source) throws ResourceNotFoundException
{
  return getClass().getResourceAsStream(source);
}

@Override
public boolean isSourceModified(Resource resource)
{
  return false;
}

@Override
public long getLastModified(Resource resource)
{
  return 0;
}
}
</code></pre>

<p>set the new context class loader     </p>

<pre><code>Thread.currentThread().setContextClassLoader(PdfResourceLoader.class.getClassLoader());  
    VelocityEngine ve = new VelocityEngine();
</code></pre>

<p>changed the property for default inside the velocity engine  </p>

<pre><code>ve.setProperty(""resource.loader"", ""pdf""); 
ve.setProperty(""pdf.resource.loader.class"",
PdfResourceLoader.class.getName());
ve.init(); 
</code></pre>

<p>Example name path template  </p>

<pre><code>String pathTemplate = ""/templates/yourTemplateName.html"";      
Template t = ve.getTemplate(pathTemplate, ""UTF-8""); 
</code></pre>

<p>That it's</p>
",0,2015-06-19 10:04:28.000000 +00:00,5027772,1,0
57,34,45412879,"<p>This is the a correct version which already examined by myself.</p>

<pre><code>public static int Ackermann(int m, int n){
Stack&lt;Integer&gt; s = new Stack&lt;Integer&gt;;
s.add(m);
while(!s.isEmpty()){
    m=s.pop();
    if(m==0) { n+=m+1; }
    else if(n==0)
    {
       n += 1;
       s.add(--m);
    }
    else{
        s.add(--m);
        s.add(++m);
        n--;
    }
}
return n;
}
</code></pre>
",2,2017-07-31 10:04:36.000000 +00:00,8178069,171,0
85,53,59928277,"<pre><code>JLabel label = new JLabel(""Hello World"");
label.setFont(new Font(""Calibri"", Font.BOLD, 20));
</code></pre>
",7,2020-01-27 09:31:35.000000 +00:00,11940960,71,0
367,157,74794676,"<p>After making some changes to the selector it worked.</p>
<p><strong>here are the changes</strong></p>
<pre><code>@CacheLookup
@FindBy(xpath =  &quot;//android.widget.EditText[@content-desc=\&quot;test-Username\&quot;]&quot;)
WebElement userName;
</code></pre>
",0,2022-12-14 07:08:50.000000 +00:00,20772507,1,0
49,32,11437049,"<p>Sadly Velocity is not that OSGi friendly. Therefore you cannot use the built in ClasspathResourceLoader and it is hard to add a custom developed ResourceLoader as well.</p>

<p>I suggest that you should get your template as a Reader in any of the ordinary ways and choose one of the following:</p>

<ul>
<li>Use the VelocityEngine evaulate function if you need to merge the
template rarely (performance does not matter that much)</li>
<li>Create a Template by hand with the inner classes of Velocity</li>
</ul>

<p>The first option can be used if you do not have to merge your templates very often so performance is not a key requirement.</p>

<p>Here is a sample for the second option where the created template object can be reused by calling the merge function on it (expecting that you already got a Reader to your vm file or resource):</p>

<pre><code>RuntimeInstance runtimeInstance = new RuntimeInstance();
runtimeInstance.init();
SimpleNode simpleNode = runtimeInstance.parse(reader, ""nameOfYourTemplateResource"");

Template template = new Template();
simpleNode.init(new InternalContextAdapterImpl(new VelocityContext()), runtimeInstance);
template.setData(simpleNode);

template.merge(...);
...
</code></pre>

<p>To get a reader for the vm file in OSGi you should choose a class that is surely in the same bundle as your vm resource and call SameBundleClass.class.getResourceAsStream... You can transform your stream to writer with InputStreamReader than.</p>

<p>Please note that the example misses some try-catch-finally block.</p>
",8,2012-07-11 16:21:34.000000 +00:00,1354879,6046,0
50,32,9693749,"<p>I encountered a similar problem with class loader based templates where I wanted to specify a different root.  I worked around it by subclassing ClasspathResourceLoader.</p>

<pre><code>package my.package;

import java.io.InputStream;
import org.apache.commons.collections.ExtendedProperties;
import org.apache.velocity.exception.ResourceNotFoundException;
import org.apache.velocity.runtime.resource.loader.ClasspathResourceLoader;

public class PrefixedClasspathResourceLoader 
    extends ClasspathResourceLoader
{
    /** Prefix to be added to any names */
    private String prefix = """";

    @Override
    public void init(ExtendedProperties configuration) {
        prefix = configuration.getString(""prefix"","""");
    }

    @Override
    public InputStream getResourceStream(String name)
            throws ResourceNotFoundException 
    {
        return super.getResourceStream(prefix+name);
    }
}
</code></pre>

<p>With the following properties set</p>

<pre><code>resource.loader=myloader
myloader.resource.loader.class=my.package.PrefixedClasspathResourceLoader
myloader.resource.loader.prefix=/velocitytemplates/
</code></pre>

<p>this way if you've got a template called ""index.vm"", velocity will use the classloader to find a resource called ""/velocitytemplates/index.vm""</p>
",0,2012-03-13 23:25:42.000000 +00:00,361703,7521,0
51,32,8611088,"<p>Two things to verify</p>

<h2>1. Classpath issues</h2>

<p>Make sure you set the classpath of the OSGi bundle via the MANIFEST.MF to include a dot:</p>

<pre><code>Bundle-ClassPath: .
</code></pre>

<p>The dot means to include the root of the bundle in the class-loading hierarchy, where your folder ""velocitytemplates"" likely resides.</p>

<p>And you need to have the Velocity jar-files in the same bundle where your template-files reside, because otherwise you'll get classloading issues as Velocity would reside in a different bundle and thus would not see the ""velocitytemplates"" at all in its classpath.</p>

<h2>2. There is no ""path"" for ClasspathResourceLoader</h2>

<p>ClasspathResourceLoader does not support setting a ""path"", as it uses the Classpath by definition, so either add ""velocitytemplates"" to the Classpath in the OSGi bundle (MANIFESt.MF) or reference the velocity templates with complete path, i.e. ""velocitytemplates/index.vm""</p>
",1,2011-12-23 00:08:09.000000 +00:00,411846,15842,0
52,34,76871654,"<p>Written using C++. Stack stores only m values and works fine for all inputs</p>
<pre class=""lang-cpp prettyprint-override""><code>int ackermann(int m, int n) {
    stack&lt;int&gt; s;
    s.push(m);
    while(!s.empty()) {
        m = s.top();
        s.pop();
        if(m == 0) {
            n++;
        }
        else if(n == 0) {
            s.push(--m);
            n = 1;
        }
        else {
            s.push(m-1);
            s.push(m);
            n--;
        }
    }
    return n;
}
</code></pre>
",0,2023-08-09 22:30:59.000000 +00:00,19456717,1,0
53,34,54356919,"<p>All the answers posted previously don't properly implement Ackermann.</p>
<pre class=""lang-rb prettyprint-override""><code>def acker_mstack(m, n)
  stack = [m]
  until stack.empty?
    m = stack.pop

    if m.zero?
      n += 1
    elsif n.zero?
      stack &lt;&lt; m - 1
      n = 1
    else
      stack &lt;&lt; m - 1 &lt;&lt; m
      n -= 1
    end
  end
  n
end
</code></pre>
",7,2019-01-24 23:30:50.000000 +00:00,234593,16627,0
54,34,69240370,"<p>Well I came here to find the answer of this question. But could not write a code even after looking at the answers. So, I tried it myself and after some struggle built the code.
So, I will give you a hint (because I feel etiquettes here are that the homework questions are not meant to be fully answered).
So you can use a single stack to compute the function without using recursion. Just look at the flow of control in David's answer. You have to use that. Just start a while(1) loop and inside that check for the case your arguments are satisfying. Let the desired block amongst if-else blocks execute.Then push the two latest arguments of ackerman function into the stack. Then at the end of the loop pop them and let the cycle repeat till an end condition is reached where no further arguments of ackermann function are generated. You have to put a for statement inside the while loop to keep checking it. And finally get the final results.
I don't know how much of this is understandable, but I wish I could have some idea to start with. So, just shared the way.</p>
",0,2021-09-19 04:47:06.000000 +00:00,11900025,101,0
55,34,57797989,"<p>Written in python, using only 1 array and 1 variable, hope this helps!</p>

<pre><code>def acker(m,n):

    right = [m]
    result = n
    i = 0

    while True:
        if len(right) == 0:
            break

        if right[i] &gt; 0 and result &gt; 0:
            right.append(right[i])
            right[i] -= 1
            result -= 1
            i += 1

        elif right[i] &gt; 0 and result == 0:
            right[i] -= 1
            result = 1

        elif right[i] == 0:
            result += 1
            right.pop()
            i -=1

    return result
</code></pre>
",0,2019-09-05 03:18:16.000000 +00:00,10062580,434,0
